Date,oil,dxy,nokusd,eurusd,gbpusd
3/17/1992,17.85,89.76,6.4857,0.8083,0.5775
3/18/1992,17.65,89.99,6.4776,0.8081,0.5772
3/19/1992,17.6,90.91,6.563,0.8177,0.5843
3/20/1992,17.85,90.94,6.6071,0.8195,0.586
3/23/1992,17.55,90.68,6.5423,0.8181,0.5831
3/24/1992,17.6,90.54,6.5349,0.814,0.5814
3/25/1992,17.65,90,6.4973,0.8077,0.5775
3/26/1992,17.95,90.52,6.5007,0.807,0.5806
3/27/1992,17.8,89.52,6.4725,0.8039,0.5752
3/30/1992,18,89.81,6.4828,0.8074,0.5775
3/31/1992,18.1,89.65,6.4621,0.8058,0.5762
4/1/1992,18.45,90.22,6.4893,0.8092,0.58
4/2/1992,18.45,89.85,6.4653,0.8064,0.578
4/3/1992,18.6,89.08,6.4296,0.7964,0.5736
4/6/1992,19,89.02,6.3696,0.7929,0.5713
4/7/1992,18.95,88.85,6.3922,0.7956,0.5718
4/8/1992,19.2,88.98,6.3922,0.7945,0.5718
4/9/1992,19.05,88.48,6.4181,0.7928,0.5661
4/10/1992,19.05,89.25,6.3917,0.8005,0.5669
4/13/1992,19.25,89.9,6.4576,0.8056,0.5677
4/14/1992,19,89.81,6.4479,0.8024,0.5645
4/15/1992,18.8,90.12,6.4878,0.8101,0.5695
4/16/1992,18.85,90.51,6.5293,0.814,0.5722
4/17/1992,18.85,NA,6.4989,0.8137,0.5727
4/20/1992,18.85,90.51,6.5423,0.8152,0.5732
4/21/1992,19.05,90.51,6.5246,0.8135,0.5721
4/22/1992,18.75,90.21,6.5074,0.8111,0.5672
4/23/1992,18.7,90.28,6.4929,0.8088,0.5666
4/24/1992,18.9,89.79,6.4602,0.8053,0.5643
4/27/1992,18.95,89.78,6.447,0.8044,0.562
4/28/1992,19.15,89.75,6.4648,0.8059,0.5634
4/29/1992,19.1,89.93,6.4699,0.8083,0.5648
4/30/1992,19.6,89.62,6.4553,0.8056,0.5635
5/1/1992,19.75,89.12,6.43,0.8,0.5602
5/4/1992,19.75,89.45,6.4175,0.8006,0.5612
5/5/1992,19.85,89.04,6.4053,0.798,0.561
5/6/1992,19.85,88.67,6.3695,0.7955,0.5573
5/7/1992,19.65,88.92,6.3846,0.7957,0.5566
5/8/1992,19.65,89.39,6.4298,0.7999,0.5596
5/11/1992,19.8,89.15,6.4106,0.7982,0.5576
5/12/1992,19.8,88.29,6.3545,0.7887,0.5517
5/13/1992,20.1,87.6,6.3124,0.7877,0.5514
5/14/1992,19.85,87.94,6.2925,0.7832,0.5488
5/15/1992,19.65,87.63,6.2957,0.7835,0.5496
5/18/1992,19.68,86.91,6.2245,0.7774,0.5448
5/19/1992,19.33,86.75,6.2099,0.7746,0.5438
5/20/1992,19.16,87.27,6.2445,0.7801,0.5464
5/21/1992,19.39,87.96,6.2999,0.7862,0.5502
5/22/1992,19.67,87.9,6.313,0.7875,0.5511
5/25/1992,20.3,NA,6.2968,0.7859,0.5496
5/26/1992,20.61,87.65,6.2746,0.7817,0.547
5/27/1992,20.58,88.83,6.3673,0.7957,0.5552
5/28/1992,20.71,88.27,6.3424,0.791,0.5536
5/29/1992,20.87,87.22,6.2603,0.7816,0.5467
6/1/1992,20.91,87.2,6.263,0.7833,0.5485
6/2/1992,20.95,87.34,6.2658,0.7827,0.5479
6/3/1992,21.13,87.26,6.2744,0.7836,0.5505
6/4/1992,21.22,87.08,6.2599,0.7795,0.5478
6/5/1992,21.38,86.58,6.2245,0.7764,0.5448
6/8/1992,21.18,86.57,6.2077,0.7762,0.5453
6/9/1992,20.99,86.72,6.207,0.7763,0.5456
6/10/1992,21.21,86.78,6.2272,0.7767,0.5454
6/11/1992,21.09,86.01,6.1823,0.7709,0.5417
6/12/1992,21.21,85.97,6.1555,0.7686,0.54
6/15/1992,21.18,85.72,6.1406,0.766,0.5386
6/16/1992,21.2,85.44,6.1304,0.7645,0.5376
6/17/1992,21.25,85.95,6.1573,0.7685,0.5395
6/18/1992,21.08,85.61,6.123,0.7636,0.536
6/19/1992,21.13,85.91,6.132,0.7655,0.5378
6/22/1992,21.23,85.58,6.1281,0.7636,0.5372
6/23/1992,21.32,85.57,6.1256,0.7633,0.5366
6/24/1992,21.51,84.9,6.0676,0.7572,0.5325
6/25/1992,21.2,84.28,6.0204,0.7468,0.5287
6/26/1992,21.09,84.13,6.0003,0.7489,0.5285
6/29/1992,20.96,83.62,5.9426,0.7362,0.5244
6/30/1992,20.41,83.72,5.9677,0.744,0.5252
7/1/1992,20.4,83.64,5.9406,0.7399,0.5233
7/2/1992,20.53,83.1,5.9322,0.7382,0.5215
7/3/1992,20.6,NA,5.9403,0.7417,0.5238
7/6/1992,20.36,83.13,5.9254,0.7377,0.5236
7/7/1992,19.92,82.15,5.8775,0.7321,0.5192
7/8/1992,19.77,82.32,5.8674,0.732,0.521
7/9/1992,19.83,83.32,5.9254,0.7371,0.5273
7/10/1992,20.03,82.62,5.8977,0.7348,0.5204
7/13/1992,19.78,81.84,5.8124,0.7248,0.5183
7/14/1992,19.94,82.18,5.8429,0.729,0.5227
7/15/1992,19.85,82.07,5.8102,0.7247,0.5193
7/16/1992,20.23,81.75,5.7978,0.7258,0.5164
7/17/1992,20.28,81.04,5.7451,0.7166,0.513
7/20/1992,19.89,82.54,5.8381,0.7284,0.5214
7/21/1992,20.12,82.41,5.8525,0.73,0.5238
7/22/1992,20.17,82.44,5.8524,0.7308,0.5253
7/23/1992,20.47,82.34,5.8375,0.7275,0.5226
7/24/1992,20.63,83.18,5.8974,0.7358,0.5263
7/27/1992,20.47,82.23,5.8327,0.7285,0.5221
7/28/1992,20.66,81.83,5.7973,0.7228,0.5185
7/29/1992,20.64,82.22,5.8229,0.724,0.5216
7/30/1992,20.49,81.98,5.8194,0.7275,0.5211
7/31/1992,20.3,81.91,5.8086,0.726,0.5208
8/3/1992,20.29,81.9,5.8069,0.7251,0.5198
8/4/1992,19.97,82.03,5.8025,0.7229,0.5203
8/5/1992,19.76,82.3,5.81,0.7238,0.5226
8/6/1992,19.64,82.15,5.8281,0.7272,0.5241
8/7/1992,19.91,81.65,5.7722,0.7201,0.5183
8/10/1992,19.51,81.61,5.7875,0.7195,0.5189
8/11/1992,19.42,81.75,5.8002,0.7213,0.5204
8/12/1992,19.5,81.61,5.7754,0.7189,0.5187
8/13/1992,19.99,81.3,5.752,0.7168,0.5177
8/14/1992,19.92,81.66,5.7775,0.7227,0.5218
8/17/1992,19.99,81.58,5.7671,0.7188,0.5192
8/18/1992,19.9,81.33,5.7528,0.717,0.5183
8/19/1992,19.68,81.19,5.7455,0.7152,0.5168
8/20/1992,19.66,80.92,5.722,0.7125,0.5157
8/21/1992,19.46,80.16,5.715,0.7089,0.5135
8/24/1992,19.85,78.94,5.5678,0.6929,0.5014
8/25/1992,19.54,78.87,5.5575,0.6941,0.5023
8/26/1992,19.56,79.21,5.5674,0.6955,0.5033
8/27/1992,19.68,79.31,5.5751,0.6979,0.5056
8/28/1992,19.48,79.17,5.5701,0.6968,0.5045
8/31/1992,19.77,78.88,5.5546,0.6933,0.5028
9/1/1992,19.94,78.33,5.522,0.6895,0.5008
9/2/1992,19.91,78.41,5.5077,0.6881,0.499
9/3/1992,19.98,79.4,5.5872,0.6978,0.504
9/4/1992,20.08,78.82,5.56,0.6918,0.5011
9/7/1992,20.16,NA,5.5444,0.6922,0.5018
9/8/1992,20.28,78.49,5.5102,0.6866,0.499
9/9/1992,20.31,79.46,5.5747,0.698,0.5063
9/10/1992,20.32,79.74,5.5956,0.6963,0.5058
9/11/1992,20.36,81.13,5.6978,0.7147,0.5198
9/14/1992,20.65,82.9,5.8653,0.7382,0.5284
9/15/1992,20.47,83.39,5.8776,0.7398,0.5343
9/16/1992,20.48,84.33,5.9925,0.7786,0.5522
9/17/1992,20.29,83.64,6.0107,0.7577,0.5615
9/18/1992,20.15,84.84,6.0704,0.7759,0.5747
9/21/1992,20.14,84.42,6.0105,0.7564,0.5841
9/22/1992,20.24,84.69,6.0196,0.7654,0.5851
9/23/1992,20.54,84.45,6.0418,0.7653,0.5853
9/24/1992,20.3,84.07,6.0354,0.766,0.585
9/25/1992,20.17,83.85,5.9927,0.7566,0.5831
9/28/1992,20.25,82.69,5.8873,0.7399,0.578
9/29/1992,20.1,81,5.77,0.7239,0.5651
9/30/1992,20.06,81.1,5.7452,0.7213,0.5613
10/1/1992,20.24,81.79,5.7832,0.7273,0.5759
10/2/1992,20.36,81.36,5.7677,0.7268,0.5794
10/5/1992,20.15,82.4,5.7529,0.7224,0.5882
10/6/1992,20.18,82.62,5.8455,0.7354,0.5841
10/7/1992,20.25,83.28,5.8751,0.7397,0.5824
10/8/1992,20.42,84.87,5.9896,0.7527,0.5917
10/9/1992,20.62,84.81,6.0349,0.7605,0.5914
10/12/1992,20.71,84.02,6.0103,0.7551,0.5865
10/13/1992,20.62,83.81,6.0221,0.7533,0.5824
10/14/1992,20.63,83.75,5.9623,0.7476,0.585
10/15/1992,20.8,83.53,5.9257,0.7417,0.5877
10/16/1992,20.71,84.56,6.0094,0.7495,0.6035
10/19/1992,20.7,85.5,6.0432,0.7598,0.6127
10/20/1992,20.59,86.46,6.1981,0.7736,0.6152
10/21/1992,20.25,86.63,6.1583,0.7693,0.6194
10/22/1992,19.99,85.93,6.1471,0.77,0.6167
10/23/1992,19.86,86.8,6.2322,0.7818,0.62
10/26/1992,19.86,87.25,6.2807,0.7829,0.6301
10/27/1992,19.63,87.01,6.2508,0.7828,0.6333
10/28/1992,19.69,87.66,6.2583,0.7835,0.6339
10/29/1992,19.41,87.33,6.2707,0.7822,0.6369
10/30/1992,19.27,87.63,6.288,0.7856,0.64
11/2/1992,19.38,88.84,6.3843,0.7992,0.653
11/3/1992,19.23,88.55,6.3744,0.7946,0.646
11/4/1992,19,88.65,6.3925,0.7981,0.6439
11/5/1992,19.21,89.21,6.4207,0.804,0.6502
11/6/1992,19.01,89.92,6.4655,0.81,0.6506
11/9/1992,19.41,90.19,6.4431,0.8074,0.6575
11/10/1992,19.55,89.81,6.5043,0.8147,0.6605
11/11/1992,19.35,89.62,6.4548,0.8073,0.6553
11/12/1992,19.08,89.44,6.4567,0.8091,0.6562
11/13/1992,18.83,88.97,6.3746,0.7986,0.6454
11/16/1992,19.19,90.03,6.4643,0.8088,0.6581
11/17/1992,19.12,90.01,6.5099,0.8109,0.6579
11/18/1992,19.07,89.86,6.5023,0.8113,0.6575
11/19/1992,19.26,89.53,6.4421,0.8033,0.6525
11/20/1992,19.36,91.12,6.4518,0.8122,0.6577
11/23/1992,19.07,90.87,6.5196,0.8169,0.6585
11/24/1992,19.08,90.68,6.5756,0.8163,0.6585
11/25/1992,19.41,90.41,6.4267,0.8114,0.656
11/26/1992,19.29,NA,6.4931,0.8124,0.657
11/27/1992,19.07,91.11,6.5349,0.8171,0.6616
11/30/1992,19.19,90.84,6.518,0.815,0.6607
12/1/1992,18.58,90.14,6.4969,0.8077,0.6508
12/2/1992,18.36,90.03,6.4272,0.8024,0.6458
12/3/1992,18.12,90.15,6.4682,0.8072,0.6384
12/4/1992,18.09,90.59,6.5072,0.8109,0.6421
12/7/1992,18.25,88.97,6.422,0.7984,0.6299
12/8/1992,18.34,89.12,6.3651,0.7934,0.6262
12/9/1992,17.88,89.89,6.4145,0.8009,0.6371
12/10/1992,18.28,90.15,6.7726,0.8038,0.6423
12/11/1992,18.17,90.1,6.8142,0.8043,0.6416
12/14/1992,17.93,89.71,6.7604,0.8003,0.639
12/15/1992,17.72,89.78,6.7427,0.7982,0.6378
12/16/1992,18.06,89.33,6.655,0.7945,0.6341
12/17/1992,18.32,89.38,6.673,0.7985,0.6355
12/18/1992,18.22,89.68,6.7343,0.8023,0.6388
12/21/1992,18.29,89.83,6.7498,0.8031,0.6392
12/22/1992,18.26,90.75,6.7706,0.8083,0.6498
12/23/1992,18.4,91.05,6.7606,0.8172,0.6551
12/24/1992,18.35,91.18,6.7755,0.8146,0.6527
12/25/1992,18.35,NA,6.7755,0.8146,0.6527
12/28/1992,18.17,92.16,6.8387,0.8233,0.6607
12/29/1992,17.85,92.15,6.9128,0.8269,0.6607
12/30/1992,17.85,92.17,6.9207,0.8268,0.6612
12/31/1992,17.73,92.36,6.9171,0.8299,0.6605
1/1/1993,17.73,NA,6.9171,0.8299,0.6605
1/4/1993,17.42,93.46,6.9767,0.8383,0.6656
1/5/1993,17.66,92.63,6.9492,0.8324,0.647
1/6/1993,17.44,93.07,6.9828,0.834,0.6485
1/7/1993,17.26,93.19,7.028,0.8356,0.651
1/8/1993,17.14,93.45,7.0201,0.834,0.6485
1/11/1993,17.15,92.69,6.9746,0.8275,0.6437
1/12/1993,16.66,92.89,6.9627,0.8299,0.6494
1/13/1993,16.8,92.62,6.9552,0.8318,0.6496
1/14/1993,17.03,92.66,6.8748,0.825,0.6504
1/15/1993,17.23,93.04,6.8873,0.8317,0.6536
1/18/1993,17.27,92.06,6.8199,0.8232,0.6454
1/19/1993,16.73,92,6.8001,0.8201,0.6458
1/20/1993,16.52,91.55,6.8008,0.8189,0.6489
1/21/1993,17.06,92.25,6.8528,0.8235,0.6588
1/22/1993,17,91.41,6.7872,0.811,0.6517
1/25/1993,17.91,90.47,6.6752,0.8025,0.6412
1/26/1993,17.88,90.55,6.7084,0.8053,0.6502
1/27/1993,17.85,91.36,6.7283,0.8098,0.6603
1/28/1993,18.53,91.28,6.7573,0.8117,0.6594
1/29/1993,18.4,92.46,6.8527,0.8258,0.6725
2/1/1993,18.63,93.56,6.9625,0.8387,0.688
2/2/1993,18.2,93.92,6.9831,0.8416,0.6916
2/3/1993,18.28,94.24,6.9927,0.8462,0.6974
2/4/1993,18.7,94.53,7.0017,0.8505,0.692
2/5/1993,18.67,94.4,7.0007,0.8469,0.6911
2/8/1993,18.44,94.35,7.0076,0.8482,0.6947
2/9/1993,18.41,94.03,7.0045,0.849,0.6991
2/10/1993,18.32,94.48,7.0245,0.8462,0.7005
2/11/1993,18.46,94.32,7.0374,0.8516,0.705
2/12/1993,18.21,94.25,7.0557,0.8498,0.7052
2/15/1993,17.99,NA,7.0522,0.8537,0.7052
2/16/1993,17.99,93.09,6.9568,0.8404,0.6908
2/17/1993,17.82,92.93,6.92,0.8393,0.6925
2/18/1993,18.03,93.2,6.9578,0.8447,0.6918
2/19/1993,18.33,93.35,6.9408,0.841,0.6882
2/22/1993,18.74,92.65,6.9467,0.8416,0.6873
2/23/1993,19.09,92.91,6.9225,0.8376,0.6854
2/24/1993,19.09,93.41,6.9224,0.8392,0.6959
2/25/1993,19.17,93.52,6.9703,0.8458,0.6993
2/26/1993,19.06,94.05,7.0028,0.8489,0.7027
3/1/1993,18.98,94.18,7.0069,0.8476,0.6944
3/2/1993,18.86,93.24,6.9693,0.845,0.6904
3/3/1993,18.96,93.4,6.9724,0.8472,0.6897
3/4/1993,19.5,93.22,6.9532,0.8425,0.6878
3/5/1993,19.4,94.3,7.047,0.8579,0.6916
3/8/1993,19.12,94.02,7.0425,0.854,0.6918
3/9/1993,19.15,94.38,7.0871,0.8589,0.6969
3/10/1993,18.95,94.29,7.0768,0.8562,0.6981
3/11/1993,18.63,94.36,7.0693,0.8559,0.6961
3/12/1993,18.94,94.5,7.0798,0.8595,0.6974
3/15/1993,18.7,94.51,7.0669,0.8554,0.6971
3/16/1993,18.4,94.3,7.0779,0.8574,0.692
3/17/1993,18.45,94.22,7.0779,0.857,0.6892
3/18/1993,18.67,93.18,7.0254,0.8529,0.678
3/19/1993,18.63,92.89,6.9268,0.8449,0.6714
3/22/1993,17.99,92.92,6.9422,0.8434,0.672
3/23/1993,18.42,92.73,6.938,0.8423,0.6741
3/24/1993,18.48,93.29,6.9207,0.8411,0.6745
3/25/1993,18.61,93.52,6.9844,0.8477,0.6784
3/26/1993,18.62,92.93,6.94,0.8417,0.6707
3/29/1993,18.6,92.78,6.9282,0.841,0.6707
3/30/1993,18.42,92.45,6.893,0.8361,0.6689
3/31/1993,18.68,91.87,6.8648,0.8313,0.6642
4/1/1993,18.75,91.1,6.7994,0.8246,0.6555
4/2/1993,18.96,91.37,6.8303,0.828,0.659
4/5/1993,18.9,91.21,6.7949,0.8238,0.6575
4/6/1993,18.6,91.72,6.8758,0.8296,0.6605
4/7/1993,18.64,91.96,6.8855,0.8304,0.6598
4/8/1993,18.56,91.26,6.8443,0.8259,0.6557
4/9/1993,18.56,NA,6.843,0.8266,0.6555
4/12/1993,18.74,90.67,6.7945,0.8227,0.6475
4/13/1993,18.65,89.97,6.7158,0.8111,0.6414
4/14/1993,18.64,90.5,6.7424,0.8174,0.6441
4/15/1993,18.52,90.95,6.7879,0.8209,0.6466
4/16/1993,18.44,91.31,6.8375,0.8264,0.6551
4/19/1993,18.33,90.35,6.783,0.821,0.6496
4/20/1993,18.48,90.18,6.7672,0.8207,0.6485
4/21/1993,18.56,90.32,6.7979,0.8217,0.6508
4/22/1993,18.52,89.78,6.7878,0.8233,0.646
4/23/1993,18.63,89.38,6.6968,0.8114,0.6349
4/26/1993,18.6,88.51,6.6258,0.8025,0.6289
4/27/1993,18.41,89.61,6.6793,0.8083,0.6337
4/28/1993,18.44,89.27,6.6942,0.8107,0.6363
4/29/1993,18.82,89.25,6.6852,0.8084,0.6365
4/30/1993,18.82,89.49,6.7192,0.8133,0.6373
5/3/1993,18.8,89.32,6.6956,0.8105,0.6404
5/4/1993,18.75,89,6.6476,0.8052,0.6367
5/5/1993,18.92,89.11,6.6799,0.8068,0.6376
5/6/1993,18.98,88.77,6.6799,0.807,0.6369
5/7/1993,18.96,89.23,6.6905,0.807,0.6349
5/10/1993,18.9,90.52,6.7704,0.8212,0.6515
5/11/1993,18.86,90.51,6.798,0.8233,0.6485
5/12/1993,18.65,90.58,6.8128,0.8246,0.6521
5/13/1993,18.7,90.93,6.8502,0.8283,0.6555
5/14/1993,18.29,90.17,6.8167,0.8209,0.65
5/17/1993,18.23,90.64,6.8444,0.8268,0.6523
5/18/1993,18.07,90.9,6.8821,0.8309,0.653
5/19/1993,17.98,90.66,6.8732,0.8291,0.6487
5/20/1993,18.05,90.39,6.8252,0.8262,0.6427
5/21/1993,18.1,90.7,6.8683,0.83,0.6487
5/24/1993,18.04,91.04,6.9104,0.8349,0.6515
5/25/1993,18.18,90.62,6.8752,0.8327,0.6483
5/26/1993,18.21,90.49,6.9023,0.8308,0.647
5/27/1993,18.33,89.52,6.8457,0.826,0.6431
5/28/1993,18.32,88.96,6.7457,0.8149,0.6406
5/31/1993,18.31,NA,6.7466,0.8169,0.6416
6/1/1993,18.48,89.02,6.7602,0.8182,0.6447
6/2/1993,18.3,89.4,6.7651,0.8196,0.6489
6/3/1993,18.13,89.32,6.7847,0.8207,0.6496
6/4/1993,18.23,90.75,6.8692,0.8304,0.6588
6/7/1993,17.96,90.42,6.8598,0.8293,0.6566
6/8/1993,18.12,90.44,6.8719,0.8308,0.6585
6/9/1993,18.14,90.83,6.9224,0.837,0.6601
6/10/1993,17.83,90.44,6.9102,0.8351,0.6581
6/11/1993,17.57,90.44,6.8666,0.8305,0.6555
6/14/1993,17.47,90.3,6.8723,0.8308,0.6547
6/15/1993,16.99,91.07,6.9251,0.8377,0.657
6/16/1993,17.28,91.73,7.003,0.8467,0.6649
6/17/1993,17.12,91.78,6.9878,0.8456,0.6598
6/18/1993,17.24,92.93,7.0856,0.8576,0.6684
6/21/1993,17.11,93.36,7.1244,0.8622,0.6723
6/22/1993,16.99,93.76,7.1532,0.864,0.6766
6/23/1993,17.09,93.48,7.1341,0.8649,0.6791
6/24/1993,17.16,94.08,7.2182,0.8727,0.681
6/25/1993,17.1,93.55,7.1719,0.8701,0.6766
6/28/1993,17.2,93.41,7.1852,0.8681,0.6698
6/29/1993,17.31,92.84,7.1526,0.8644,0.6649
6/30/1993,17.19,93.63,7.2046,0.8704,0.6696
7/1/1993,16.9,93.19,7.1876,0.8644,0.6629
7/2/1993,16.79,93.48,7.1874,0.8673,0.6633
7/5/1993,16.97,NA,7.1998,0.8664,0.6616
7/6/1993,17.01,93.83,7.2119,0.8715,0.6623
7/7/1993,16.87,94,7.2345,0.8693,0.67
7/8/1993,16.5,94,7.2401,0.8686,0.6687
7/9/1993,16.58,94.98,7.3169,0.8826,0.675
7/12/1993,16.77,95.26,7.3748,0.8863,0.6766
7/13/1993,16.8,94.6,7.3201,0.8812,0.6696
7/14/1993,16.1,94.48,7.3028,0.8805,0.6656
7/15/1993,16.24,94.86,7.3505,0.8847,0.672
7/16/1993,16.08,94.6,7.3698,0.8878,0.6761
7/19/1993,16.85,94.22,7.2756,0.8779,0.6673
7/20/1993,16.6,94.02,7.3077,0.8771,0.666
7/21/1993,16.75,93.97,7.2747,0.8722,0.6603
7/22/1993,16.66,93.99,7.3176,0.8793,0.6631
7/23/1993,16.73,94.57,7.335,0.8841,0.668
7/26/1993,17.05,94.76,7.3469,0.8878,0.6658
7/27/1993,17.38,94.88,7.3708,0.8889,0.6711
7/28/1993,17.15,94.44,7.3518,0.8844,0.67
7/29/1993,16.86,95.53,7.4151,0.8961,0.6727
7/30/1993,16.74,95.37,7.468,0.9168,0.6734
8/2/1993,16.6,94.63,7.422,0.9117,0.6714
8/3/1993,16.55,94.4,7.3779,0.892,0.6647
8/4/1993,16.53,94.38,7.3801,0.8901,0.6662
8/5/1993,16.34,94.52,7.4044,0.8937,0.6707
8/6/1993,16.26,94.14,7.3581,0.8902,0.6676
8/9/1993,16.5,94.38,7.3719,0.8902,0.6696
8/10/1993,16.46,95.21,7.4366,0.8959,0.6759
8/11/1993,16.76,95.23,7.4678,0.8992,0.6789
8/12/1993,16.97,95.27,7.4846,0.8961,0.6835
8/13/1993,16.92,95.13,7.4666,0.8972,0.6852
8/16/1993,16.79,93.94,7.3568,0.8875,0.6739
8/17/1993,16.81,93.98,7.3606,0.8894,0.672
8/18/1993,16.61,93.38,7.3074,0.8869,0.6612
8/19/1993,16.64,94.12,7.3049,0.8841,0.6642
8/20/1993,16.8,93.38,7.2717,0.8762,0.6618
8/23/1993,16.89,93.68,7.3028,0.8815,0.6656
8/24/1993,16.76,93.56,7.292,0.8787,0.6682
8/25/1993,16.74,94.01,7.3272,0.8843,0.6745
8/26/1993,16.8,93.3,7.2653,0.8743,0.6633
8/27/1993,17.18,93.3,7.2493,0.8754,0.6664
8/30/1993,17.04,93.62,7.2638,0.8777,0.67
8/31/1993,16.75,93.95,7.2857,0.877,0.6723
9/1/1993,16.31,93.51,7.2255,0.8687,0.6633
9/2/1993,16.38,93.19,7.1952,0.8718,0.6662
9/3/1993,16.33,92.08,7.1078,0.8605,0.6551
9/6/1993,16.22,NA,7.0105,0.8523,0.6549
9/7/1993,15.72,91.36,7.0583,0.8509,0.6483
9/8/1993,15.62,91.72,7.0708,0.8559,0.6491
9/9/1993,15.61,91.05,7.01,0.8478,0.6447
9/10/1993,15.32,90.8,6.9852,0.846,0.6456
9/13/1993,15.49,91.18,6.9903,0.8454,0.6483
9/14/1993,15.39,91.21,6.99,0.8419,0.6466
9/15/1993,15.31,90.75,6.9449,0.8376,0.6445
9/16/1993,15.32,90.94,7.0052,0.8448,0.6521
9/17/1993,15.59,91.4,7.0218,0.8459,0.6517
9/20/1993,16.03,91.4,7.03,0.8476,0.6527
9/21/1993,16.07,92.72,7.0404,0.8519,0.6566
9/22/1993,15.87,92.32,7.098,0.8566,0.6577
9/23/1993,15.88,92.81,7.158,0.8629,0.664
9/24/1993,16.09,92.65,7.1828,0.8645,0.666
9/27/1993,16.27,92.25,7.128,0.8575,0.6614
9/28/1993,16.42,91.82,7.092,0.8526,0.6594
9/29/1993,17.08,91.89,7.0793,0.8493,0.6612
9/30/1993,17.1,92.82,7.1331,0.8609,0.6687
10/1/1993,17.04,92.69,7.1355,0.8605,0.6642
10/4/1993,16.8,92.35,7.1023,0.862,0.6601
10/5/1993,16.77,92.43,7.1078,0.8566,0.6592
10/6/1993,16.7,92.28,7.0855,0.8555,0.6553
10/7/1993,16.79,92.31,7.0952,0.8588,0.6568
10/8/1993,16.86,91.65,7.028,0.849,0.651
10/11/1993,17.12,91.71,7.0232,0.8494,0.6532
10/12/1993,17.04,91.32,6.9876,0.843,0.6527
10/13/1993,16.87,91.78,7.0427,0.8486,0.6568
10/14/1993,16.64,92.39,7.0919,0.8536,0.6609
10/15/1993,16.4,92.52,7.0975,0.8529,0.6612
10/18/1993,16.44,93.36,7.1345,0.8585,0.6676
10/19/1993,16.44,93.43,7.1749,0.8639,0.6702
10/20/1993,16.74,93.34,7.2047,0.8681,0.6711
10/21/1993,16.71,94.14,7.2495,0.8716,0.6725
10/22/1993,16.48,94.44,7.2946,0.8761,0.6789
10/25/1993,16,94.81,7.2847,0.8745,0.6729
10/26/1993,15.89,94.71,7.315,0.878,0.6759
10/27/1993,15.95,94.85,7.3276,0.8796,0.6761
10/28/1993,15.67,94.48,7.3442,0.8737,0.6702
10/29/1993,15.38,95.08,7.3209,0.8772,0.6727
11/1/1993,15.87,95.28,7.3818,0.8859,0.6752
11/2/1993,15.6,95.44,7.3744,0.8843,0.6745
11/3/1993,15.86,95.01,7.3472,0.8825,0.6754
11/4/1993,15.7,95.13,7.3674,0.8844,0.6759
11/5/1993,15.48,94.88,7.3747,0.8806,0.6727
11/8/1993,15.23,94.6,7.3269,0.8808,0.6754
11/9/1993,15.03,95.1,7.3817,0.8856,0.681
11/10/1993,14.97,94.89,7.378,0.8841,0.6775
11/11/1993,15.18,94.98,7.347,0.8833,0.6764
11/12/1993,15.09,94.5,7.3651,0.8817,0.6743
11/15/1993,15.3,94.95,7.3397,0.8818,0.6714
11/16/1993,15.29,95.26,7.3746,0.8862,0.6732
11/17/1993,15.56,95.19,7.3984,0.8876,0.677
11/18/1993,15.12,95.69,7.4306,0.8896,0.677
11/19/1993,15.13,96.02,7.4423,0.8927,0.6793
11/22/1993,15.31,95.78,7.4144,0.8888,0.6782
11/23/1993,14.93,95.68,7.4049,0.8879,0.6732
11/24/1993,14.21,95.6,7.3975,0.8868,0.672
11/25/1993,14.29,NA,7.4202,0.8892,0.6718
11/26/1993,14.2,96.02,7.4324,0.8909,0.6757
11/29/1993,13.95,95.95,7.4328,0.8898,0.672
11/30/1993,14.17,96.21,7.4571,0.8939,0.6736
12/1/1993,14.37,96.47,7.4654,0.894,0.6754
12/2/1993,13.85,96.44,7.4722,0.8954,0.6745
12/3/1993,14.02,96.08,7.4623,0.8933,0.6709
12/6/1993,13.61,94.98,7.3799,0.8856,0.6671
12/7/1993,13.58,95.11,7.3632,0.8799,0.6671
12/8/1993,13.43,95.16,7.393,0.8829,0.6689
12/9/1993,13.58,95.3,7.4106,0.8843,0.6687
12/10/1993,13.98,95.05,7.3729,0.8809,0.6689
12/13/1993,13.6,95.51,7.4002,0.8843,0.6709
12/14/1993,13.68,95.81,7.4404,0.8875,0.6718
12/15/1993,13.56,95.98,7.4553,0.8884,0.6741
12/16/1993,13.41,95.67,7.4244,0.8855,0.6716
12/17/1993,13.59,95.74,7.4027,0.8836,0.6707
12/20/1993,13.55,95.73,7.4268,0.8866,0.6732
12/21/1993,13.5,95.66,7.406,0.8828,0.6716
12/22/1993,13.71,95.14,7.3796,0.8803,0.6689
12/23/1993,13.58,94.68,7.3521,0.876,0.6649
12/24/1993,13.35,NA,7.3566,0.8779,0.6656
12/27/1993,13.35,95.24,7.3803,0.8811,0.6651
12/28/1993,12.86,95.14,7.3785,0.8801,0.6629
12/29/1993,13.22,96.45,7.451,0.8889,0.6705
12/30/1993,12.97,96.7,7.5033,0.8948,0.6771
12/31/1993,13.08,96.84,7.5209,0.8969,0.6759
1/3/1994,13.08,96.97,7.5252,0.8969,0.6754
1/4/1994,13.53,96.55,7.5257,0.8962,0.6748
1/5/1994,14.22,96.58,7.5017,0.8959,0.6728
